domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
mnre.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:08:39.575Z,https://www.mnre.go.th/th/index,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,,,0,,,,,,,,,,,,,,,evidence/mnre.go.th/desktop/run1_banner.png,evidence/mnre.go.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/mnre.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/mnre.go.th/desktop/run1_interstitial_step1_after.png; "
mnre.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:08:47.739Z,https://www.mnre.go.th/th/index,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,0,,,,,,,,,,,,,,,evidence/mnre.go.th/mobile/run1_banner.png,evidence/mnre.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/mnre.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/mnre.go.th/mobile/run1_interstitial_step1_after.png; "
industry.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:09:00.827Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://industry.go.th/
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:09:00.943Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://industry.go.th/
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:09:01.029Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://industry.go.th/
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:09:01.113Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://industry.go.th/
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
mnre.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:08:47.545Z,https://www.mnre.go.th/th/index,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,,,0,,,,,,,,,,,,,,,evidence/mnre.go.th/desktop/run2_banner.png,evidence/mnre.go.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/mnre.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/mnre.go.th/desktop/run2_interstitial_step1_after.png; "
mnre.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:08:56.670Z,https://www.mnre.go.th/th/index,ok,,1,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,0,,,,,,,,,,,,,,,evidence/mnre.go.th/mobile/run2_banner.png,evidence/mnre.go.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/mnre.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/mnre.go.th/mobile/run2_interstitial_step1_after.png; "
m-culture.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:09:01.195Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/m-culture.go.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/m-culture.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/m-culture.go.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/m-culture.go.th/desktop/run1_interstitial_step2_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step2_after=evidence/m-culture.go.th/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/m-culture.go.th/desktop/run1_interstitial_step3_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step3_after=evidence/m-culture.go.th/desktop/run1_interstitial_step3_after.png; "
m-culture.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:09:02.570Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/m-culture.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/m-culture.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/m-culture.go.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/m-culture.go.th/desktop/run2_interstitial_step2_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step2_after=evidence/m-culture.go.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/m-culture.go.th/desktop/run2_interstitial_step3_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step3_after=evidence/m-culture.go.th/desktop/run2_interstitial_step3_after.png; "
labour.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:09:12.112Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
labour.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:09:12.335Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
labour.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:09:12.455Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
labour.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:09:12.563Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://labour.go.th/
Call log:
[2m  - navigating to ""http://labour.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
m-culture.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:09:08.841Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/m-culture.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/m-culture.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/m-culture.go.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/m-culture.go.th/mobile/run1_interstitial_step2_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step2_after=evidence/m-culture.go.th/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/m-culture.go.th/mobile/run1_interstitial_step3_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step3_after=evidence/m-culture.go.th/mobile/run1_interstitial_step3_after.png; "
m-culture.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:09:11.545Z,https://m-culture.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/m-culture.go.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/m-culture.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/m-culture.go.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/m-culture.go.th/mobile/run2_interstitial_step2_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step2_after=evidence/m-culture.go.th/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/m-culture.go.th/mobile/run2_interstitial_step3_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step3_after=evidence/m-culture.go.th/mobile/run2_interstitial_step3_after.png; "
rd.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:09:12.674Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/rd.go.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/rd.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/rd.go.th/desktop/run1_interstitial_step1_after.png; "
rd.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:09:16.606Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/rd.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/rd.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/rd.go.th/desktop/run2_interstitial_step1_after.png; "
customs.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:09:24.518Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:09:24.613Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:09:24.696Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:09:24.821Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
rd.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:09:19.822Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/rd.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/rd.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/rd.go.th/mobile/run1_interstitial_step1_after.png; "
rd.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:09:20.772Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/rd.go.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/rd.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/rd.go.th/mobile/run2_interstitial_step1_after.png; "
excise.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:09:24.906Z,https://excise.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/excise.go.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/excise.go.th/desktop/run1_interstitial_step1_before.png; 
excise.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:09:26.751Z,https://excise.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/excise.go.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/excise.go.th/desktop/run2_interstitial_step1_before.png; 
dlt.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:09:32.971Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:09:33.067Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:09:33.161Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:09:33.268Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
dopa.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:09:33.388Z,https://www.dopa.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/dopa.go.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/dopa.go.th/desktop/run1_interstitial_step1_before.png; 
excise.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:09:27.916Z,https://excise.go.th/excise2017/index.htm,ok,,0,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,0,,,,,,,,,,,,,,,evidence/excise.go.th/mobile/run1_banner.png,evidence/excise.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/excise.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/excise.go.th/mobile/run1_interstitial_step1_after.png; "
excise.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:09:31.150Z,https://excise.go.th/excise2017/index.htm,ok,,0,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,0,,,,,,,,,,,,,,,evidence/excise.go.th/mobile/run2_banner.png,evidence/excise.go.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/excise.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/excise.go.th/mobile/run2_interstitial_step1_after.png; "
dopa.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:09:40.855Z,https://www.dopa.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/dopa.go.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/dopa.go.th/desktop/run2_interstitial_step1_before.png; 
dopa.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:09:42.081Z,https://www.dopa.go.th/main/web_index,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,evidence/dopa.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/dopa.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dopa.go.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/dopa.go.th/mobile/run1_interstitial_step2_before.png; "
dopa.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:09:45.303Z,https://www.dopa.go.th/main/web_index,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,evidence/dopa.go.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/dopa.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dopa.go.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/dopa.go.th/mobile/run2_interstitial_step2_before.png; "
dbd.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T15:09:48.194Z,https://www.dbd.go.th/feeds,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/dbd.go.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/dbd.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dbd.go.th/desktop/run1_interstitial_step1_after.png; interstitial_checkboxes_ticked=1; interstitial_step2_before=evidence/dbd.go.th/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.dbd.go.th/feeds; interstitial_clicked=""""; interstitial_step2_after=evidence/dbd.go.th/desktop/run1_interstitial_step2_after.png; "
dbd.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T15:09:49.309Z,https://www.dbd.go.th/feeds,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/dbd.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/dbd.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dbd.go.th/desktop/run2_interstitial_step1_after.png; interstitial_checkboxes_ticked=1; interstitial_step2_before=evidence/dbd.go.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.dbd.go.th/feeds; interstitial_clicked=""""; interstitial_step2_after=evidence/dbd.go.th/desktop/run2_interstitial_step2_after.png; "
dbd.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T15:09:52.348Z,https://www.dbd.go.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/dbd.go.th/mobile/run1_banner.png,evidence/dbd.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/dbd.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dbd.go.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/dbd.go.th/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.dbd.go.th/law; interstitial_clicked=""""; interstitial_step2_after=evidence/dbd.go.th/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/dbd.go.th/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.dbd.go.th/law; interstitial_clicked=""""; interstitial_step3_after=evidence/dbd.go.th/mobile/run1_interstitial_step3_after.png; "
dbd.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T15:09:59.303Z,https://www.dbd.go.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/dbd.go.th/mobile/run2_banner.png,evidence/dbd.go.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/dbd.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dbd.go.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/dbd.go.th/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.dbd.go.th/law; interstitial_clicked=""""; interstitial_step2_after=evidence/dbd.go.th/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/dbd.go.th/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.dbd.go.th/law; interstitial_clicked=""""; interstitial_step3_after=evidence/dbd.go.th/mobile/run2_interstitial_step3_after.png; "
